id,value
0837E4,3_studded_leather_feet
0837E5,3_studded_leather_hands
0837E6,3_studded_leather_head
0837E7,3_studded_leather_legs
0837E8,3_studded_leather_torso
083C61,FHO_StatueHeadVines02
083C62,FHO_StatueHeadVines03
083C64,FHO_StatueHeadVines04
083FA0,FHO_GroundTrim03
084027,VIL_Building_NS_Small_Wood
08405D,1_leather_head
0840A3,DET_Rock_Stack01B
0840B4,FHO_Stone02
0840BE,DET_Rock_Stack01C
0840CB,FHO_Stone03
0840E1,FHO_Stone04
0840E9,FHO_GlowOrb03
0840EA,FHO_GlowOrb04
084108,FHO_LightStalk01
084121,VIL_Lamp_NS_Stand
0842D6,FHO_FungusStripe02
0842E0,FHO_FungusStripe03
0842E3,VIL_Building_NS_Gazebo
0842EA,FHO_StoneLarge01
0842EB,FHO_StoneLarge02
0842EC,FHO_StoneLarge03
0842ED,FHO_StoneLarge04
0842EE,FHO_StoneTiny01
0842EF,FHO_StoneTiny02
0842F0,FHO_StoneTiny03
0842F1,FHO_StoneTiny04
0842F7,FHO_StoneHuge01
0842F8,FHO_StoneHuge02
0842F9,FHO_StoneHuge03
0842FA,FHO_StoneHuge04
084390,VIL_Lamp_NS_Hanging
0843F2,DET_Rock_Stack01D
0843F3,DET_Rock_Stack01E
0843F4,DET_Rock_Stack01F
08448E,presentation_clown_car
0848B8,VIL_Lamp_NS_Wall_Mount
0849AF,Barghest_Skel
084B84,DET_Flora_Cactus_Saguaro01
084C71,Giant_Spider_Mesh
084C72,Giant_Spider_Skel
084C7F,VIL_Building_NS_Pergola
084E68,TMP_Torch02
084F63,Temp_Sword_2_Handed
084FE3,VIL_Building_NS_Windmill
0850A7,DET_Flora_Cactus_SaguaroFat01
0851E3,FHO_Hall_Straight01
08545E,VIL_Clutter_NS_Fence01
08545F,VIL_Clutter_NS_Fence02
085460,VIL_Clutter_NS_Fence03
085461,VIL_Clutter_NS_Fencepost
085765,DET_Mining_Planks01
085877,VIL_Building_NS_Stairs
086168,FHO_Hall_3way01
08633F,VIL_Building_NS_Wall_Column
086346,VIL_Building_NS_Wall_Curve
086348,VIL_Building_NS_Wall_Straight
086523,DET_Flora_Cactus_Saguaro02
086633,DET_Flora_Cactus_SaguaroFat01_Opn
0866A1,FHO_Hall_DeadEnd01
0867B0,FHO_Hall_Corner01
086960,FHO_Hall_Ramp01
086A77,VIL_Building_NS_Wall_Straight offset tmp
086A90,DET_Flora_Cactus_Saguaro03
086A91,FHO_DoorGlow01
086B18,DET_Flora_Cactus_Flower01
086F4C,Dev_Bed_Activity
087012,VIL_Waterwheel
087331,DET_Flora_Cactus_Flower02
087B58,VIL_Building_NS_Wall_Gate
087BAF,FHO_Room_3x3_Basic01
087BB5,FHO_Room_3x2_Basic01
0880DC,FHO_Room_Cap01
0880FE,Dev_Bench_Activity
08815F,Human_Enter_ChairTable_Rt
088213,INT_GNO_Large_Main_Hall
088214,INT_GNO_Large_Main_Hall_Entrance
088215,INT_GNO_Large_Main_Hall_Junction
088217,INT_GNO_Large_Main_Wing_01
088243,INT_GNO_Large_Hall_Wall_01
088245,INT_GNO_Large_Hall_Wall_02
088246,DET_Flora_Cactus_Swirl02
08825E,DET_Flora_Cactus_Swirl01
0882BA,DET_Flora_Cactus_Thorn01
0882CB,2Hand_Sword_Back_Temp
0885F1,INT_GNO_Large_Main_Wing_02
08873A,GNO_Building_Large_Square
08873C,FHO_VineColumn_Arch01
08883B,GNO_Building_Addon_Stairs
088A5E,DET_Mining_Large_Building_01
088AB6,DET_Mining_Scaffolding_Complete_Tall_01
088ABB,DET_Mining_Scaffolding_Tall_01
088ABD,DET_Mining_Scaffolding_Tall_02
088ABE,DET_Mining_Shack_01
088AC2,DET_Mining_Shack_Endcap_01
088AC3,DET_Mining_Shack_TopCap_01
088F72,FHO_Vine_Large01
088FC7,DET_Flora_Cactus_Thorn02
088FC8,DET_Flora_Cactus_Thorn03
088FC9,DET_Flora_Cactus_Thorn04
089032,INT_GNO_Large_Small_Room
089037,FHO_Vine_Giant01
0890A0,FHO_Room_3x3_Basic02
089100,DET_Rock_CanyonTop01
08911E,GB_TRAN_Space_01
0891CA,FHO_Vine_Giant02
0891F8,GB_TRAN_Space_02
0892CE,INT_GNO_Large_Main_Hall_Alcoves
089387,FHO_Vine_Giant03
0897B2,Dev_Cup_Activity
0897B3,Dev_Flute_Activity
0897B4,Dev_Guitar_Activity
08997D,GNO_Building_Wall
08997F,GNO_Building_Wall_Tower
089A5A,INT_GNO_Large_Large_Room
089A62,DET_Mining_Shack_02
089AC6,DET_Mining_Shack_03
089B58,DET_Mining_Scaffolding_Complete_Medium_01
089BBE,GNO_Building_Small_Square
089BE8,GNO_Building_Large_Tower
089BEB,GNO_Building_Addon_Stairs_Wide
089C2B,GNO_Addon_Sidewalk_C
089C2C,GNO_Addon_Sidewalk_S
089C8A,GNO_Addon_Sidewalk_R
089CC4,GNO_Building_Small_Round
089CFE,FHO_Platform01
089D35,FHO_Room_3x3_2Level01
089DCA,FHO_Platform02
089E28,GB_TRAN_Space_03
08A187,INT_GNO_Large_Catwalk
08A2A1,DET_Mining_Scaffolding_Stand_Tall_01
08A2B3,GNO_Building_Wall_Gate_open_02
08A2BE,GNO_Building_Large_Tower_Thin
08A2DB,FHO_Room_Vista01
08A30C,DET_Mining_Scaffolding_bridge_01
08A329,FHO_Hall_Entrance01
08A32C,DET_Rock_Canyon05Trim
08A342,FHO_Hall_Dropoff01
08A343,DET_Mining_Scaffolding_Bridge_end_01
08A344,DET_Mining_Scaffolding_Bridge_middle_01
08A345,DET_Mining_Scaffolding_Bridge_tower_01
08A358,FHO_Vine01
08A35F,FHO_Vine02
08A364,FHO_Vine03
08A367,FHO_VineColumn01
08A368,FHO_VineColumn02
08A36A,FHO_HangingVine01
08A37E,DET_Mining_Scaffolding_Complete_walkway_01
08A37F,DET_Mining_Scaffolding_Complete_walkway_02
08A38A,DET_Mining_Scaffolding_Bridge_middle_03
08A38E,DET_Mining_Scaffolding_Bridge_middle_02
08A392,DET_Mining_Scaffolding_Bridge_Thick_Beam_01
08A395,DET_Mining_Scaffolding_Bridge_triangle_01
08A396,DET_Mining_Scaffolding_Bridge_Thick_Beam_02
08A397,DET_Mining_Scaffolding_Bridge_triangle_02
08A398,DET_Mining_Scaffolding_Complete_walkway_03
08A5D1,VIL_Building_NS_Stairs_Wide
08A811,FastTravelPoint
08A812,LoadDoorPoint
08A813,StartLocation
08B069,NCA_Flora_Mushrooms_turnon
08B5BF,Texture_Cube
08B6E5,MIN_Chest01
08B89B,NCA_Hall_Cliffside01
08BC04,NCA_Hall_Corner_ShaftVista
08BD6F,ALA_Crystal_Blue01
08BD9C,MIN_Torch01
08BE0A,01_shield_buckler_unique
08C254,SQ45_CenturyFlower
08C37B,MIN_Crate01
08C85E,Trap_Diversion
08CAAD,ALA_Crystal_Blue02
08CAC2,ALA_Crystal_BlueArch01
08CAD6,ALA_GrassRock
08CAD7,SHO_Test_Castle_02
08CBD1,SHO_Arch1400_01
08CC39,SHO_Floor1400_01
08CC56,GNO_Column_Test
08CE44,NCA_Flora_Saguaro_Open
08CE8F,ALA_GrassDry01
08CE99,GNO_Column_TestB
08CEA5,SHO_Wall1400_01
08D03B,PLN_SparrowSwarm
08D0A6,DET_Rock_CanyonSM_01
08D0A7,DET_Rock_CanyonSM_02
08D0A8,DET_Rock_CanyonSM_03
08D0F1,SHO_Window01
08D0F2,SHO_Window02
08D0FC,SHO_Stairs01
08D112,SHO_Lantern01
08D28E,SHO_PillarSmall_01
08D2F2,DET_Rock_Canyon_Cave01
08D309,SHO_Arch2800_01
08D326,DET_Rock_Canyon_Cave02
08D32E,DET_Rock_Canyon_Cave03
08D497,SHO_WallPlain2800_01
08D498,SHO_Wall2800_01
08D6A7,SHO_Stairs02
08D732,Niskaru_Summon_Altar01
08DA7F,SHO_Ceiling01
08DAEF,FXMesh-Spell_Lightning_Tempest_Strike
08DB0E,FXMesh-lightning_spell_large_01
08DC72,FXMesh-lightning_spell_small_02
08DF36,SHO_RoofLine01
08E02B,MIN_Chain_Animate
08E2A5,ALA_Crystal_Geo01
08E2B1,SHO_CornerSmall_01
08E3E9,SHO_Floor1400_02
08E433,SHO_FloorHuge
08E60B,ALA_Crystal_BlueArch02
08E62B,ALA_Crystal_Geo02
08E72A,ALA_Crystal_Blue03
08E72B,ALA_Crystal_BlueArch01a
08E868,ALA_Crystal_Geo03
08E877,ALA_Crystal_Geo04
08ED95,INT_GNO_Small_Main_Room
08ED99,INT_GNO_Small_Room
08EDAE,INT_GNO_Small_Roundroom
08EDB2,INT_GNO_Small_Roundroom_Wall01
08EDB3,INT_GNO_Small_Wall_Window_Talll
08EDB4,INT_GNO_Staircase
08EED7,ALA_Crystal_GeoWall01
08EF40,Giant_Rat_01
08EF71,TMP_S7_DET_South_03
08F11D,Sprite_Soldier
08F647,Sprite_Soldier_Dagger
08F969,Kobold_01
08FAF4,Troll_Skel
08FDC0,Troll_Club_01
08FE0A,sceptre_default
08FFDC,GiantRat_Skel
09028E,base_female_feet_01
09028F,base_female_hands_01
090290,base_female_legs_01
090291,base_female_torso_01
090292,base_female_head_01
09047C,INT_GNO_Large_Main_Hall_DeadEnd
09047D,INT_GNO_Large_Main_Hall_3Way
090482,SHO_StainGlass01
09048F,Sprite_Skel
090491,Sprite_Soldier_Mesh
090962,GNO_Door
090B71,INT_bed_seedy
090C2A,DET_Mining_Scaffolding_Bridge_02
090C45,DET_Mining_Scaffolding_Bridge_03
091101,SHO_Wall1400_02
091317,DET_Mining_Scaffolding_Bridge_04
091318,DET_Mining_Scaffolding_Bridge_05
09132A,DET_Mining_Scaffolding_Bridge_Support_01
09144F,ALA_Flora_Tree01
091450,ALA_Flora_Tree02
091451,ALA_Flora_Tree03
091702,DET_Flora_Bush03
09171C,FXMesh-Sceptre_Ice_projectile_01
091732,DET_Flora_Fern02
091825,DET_Flora_Fern03
09184D,DET_Mining_Boiler_01
09186E,02_Rogue_Set_Unique_Feet
09186F,02_Rogue_Set_Unique_Hands
091870,02_Rogue_Set_Unique_Head
091871,02_Rogue_Set_Unique_Legs
091872,02_Rogue_Set_Unique_Torso
091897,02_Rogue_Set_Unique_Feet_F
091899,02_Rogue_Set_Unique_Hands_F
09189A,02_Rogue_Set_Unique_Legs_F
0918A0,02_Rogue_Set_Unique_Torso_F
0918A6,DET_Flora_Fern04
091920,DET_Mining_Pipe_01
091995,DET_Mining_Large_Pipe_straight_01
091996,DET_Mining_Large_Pipe_Bend_01
091CBC,DET_Mining_Large_Pipe_straighthollow_01
091CBD,DET_Mining_Large_Pipe_Bendhollow_01
091D4A,Bow_Arrow_projectile
09207C,DET_Rock_CanyonHalf_01
092096,DET_Rock_CanyonHalf_02
09215A,SHO_Hall01
09215C,INT_GNO_Large_Main_Hall_3Way_Windows
0921FD,DET_Flora_Fern05
09228D,SHO_HallLong01
0922A3,SHO_Hall4Way01
092642,GNO_Building_Addon_Stairs_Curve
092643,GNO_Building_Addon_Stairs_Curve_02
092810,Mgc_Lunge
09283C,DET_Adessa_Canyon_01
092AC6,DET_Flora_Venus01
092AF6,GNO_Addon_Platform_Round
092CB7,SHO_HallEnd01
092CB9,SHO_HallStairs01
092D4D,Barghest_01
092D4F,DET_Mining_Large_Pipe_longhollow_01
092F41,Kobold_Skel
092F7E,TMP_M3_Magic_Rune_Green
092FAF,SHO_HallCorner01
092FB0,SHO_Hall3way01
092FB1,DET_Mining_Pipe_02
093051,ALA_Crystal_Pile01
0930A2,DET_Flora_Stump01
0930A4,SHO_RoomLarge01
093136,GNO_Statue_Praetorian
093137,GNO_Statue_Scholar
093138,GNO_Statue_Templar
0931B3,TMP_Door_Test
09345E,SHO_Room3x301
0934A8,SHO_RoomGigantic01
0934C1,INT_GNO_Small_Roundrosom02
093534,GNO_Door_Large
0935C6,TMP_M3_Magic_Rune_Blue
0935C7,TMP_M3_Magic_Rune_Yellow
0935CB,TMP_M3_Magic_Rune_LightBlue
0935CD,TMP_M3_Magic_Rune_Orange
0935CF,TMP_M3_Magic_Rune_Red
0935D6,TMP_M3_Magic_Rune_White
093769,ALA_Crystal_Pile02
09376A,ALA_Crystal_Pile03
093954,Niskaru_Horrinox
093B74,ALA_Crystal_Pile04
093D4E,ALA_Crystal_Pile05
093D58,ALA_Crystal_Pile06
093EDE,DET_Flora_GrassDry04
0941AB,ALA_Flora_Thorn01
094381,DET_Mining_Pump_Barrel_01
094393,DET_mining_pump_building_01
094485,GNO_VST_Addon_Platform_Round
094486,GNO_VST_Building_Large_Square
094487,GNO_VST_Building_Large_Tower
094488,GNO_VST_Building_Large_Tower_Thin
094489,GNO_VST_Building_Small_Square
09448A,GNO_VST_Building_Wall
09448B,GNO_VST_Building_Wall_Tower
0944B8,GNO_VST_Building_Wall_Gate_Open
094531,GNO_VST_Addon_Stairs01
094532,GNO_VST_Addon_Stairs03
094533,GNO_VST_Building_Small_Round
094534,GNO_VST_Building_Small_Ret
0945DD,GNO_VST_Building_Wall_Half
0946CB,Kobold_Stick_01
094818,DET_Flora_Cactus_SaguaroBig01
094824,DET_Flora_Cactus_SaguaroBig02
094890,ALA_Flora_TreeCover01
0948E4,FOR_Rock_MountainSpike01
0948E5,FOR_Rock_MountainSpike02
0948F0,INT_GNO_Large_Forum
0948F8,INT_GNO_Large_Hall_Wall_03
0948F9,INT_GNO_Large_Main_Hall_Round_Windows
094D60,SHO_HallTurn01
094D82,QI_GEN_Crystal_Ball_01
094D9A,GNO_Building_Wall_Tower_02
094DCB,QI_GEN_SweetFlower_01
094DCC,shadow_prism_01
094E67,SHO_HallCurve01
094E99,QI_GEN_Magic_Crystal_01
095108,ALA_GrassDry02
095109,ALA_GrassDry03
0954BE,DET_Flora_GrassGreen01
09551E,Sprite_Champion_of_Storms
09553A,human_skel_f
095815,FHO_Hall_4way01
09588D,INT_VIL_Load_Door
095A78,Troll_mesh
095A86,VIL_Lamp_NS_Wall_Mount_Blue
095AD3,INT_Clutter_Pot01
095B73,Sprite_Champion_of_Frost
095B86,01_Magic_Set_Unique_Head
095B87,06_Melee_Set_Unique_Head
096227,Sprite_Champion_of_Fire
096254,GORD
09626C,SHO_DoorCap01
0963D1,INT_Clutter_Pot02
096418,INT_Clutter_Antelope_Head
09660B,INT_Clutter_Poker
09665D,INT_Clutter_Boggart_Head
096665,INT_Clutter_Boggart_Head02
096668,INT_Clutter_Barghest_Head
09693B,SHO_LanternLarge01
096C61,INT_Clutter_Broom
096D3B,KLU_Flora_SwampTree01
096DC2,GNO_Building_Wall_Gate_open_02b
096ED3,Boggart_Fleshreaver
096F9E,NCA_Pond
096FDC,murghan_trident_01
096FDD,MERC_HO_painting_wall_04
096FDE,MERC_HO_painting_wall_05
096FDF,MERC_HO_painting_wall_06
096FE7,MERC_HO_painting_wall_07
09700A,INT_Clutter_Poker_Hanging
0971AC,kobold_knife_01
0971B1,GNO_Addon_Sidewalk_Cap
0971B8,INT_bar02
0971B9,NCA_Platform01
097261,INT_Shelf02_Empty
097267,INT_Shelf_Large_Empty
09726B,kobold_knife_ring_01
0972A1,INT_Carpet01
097412,KLU_Flora_SwampTree02
09754B,SHO_Room2x201
09754C,SHO_Room3x201
09754D,SHO_Room3x302
097B15,SHO_DoorMain01
097B58,NCA_Rock_Medium_Hollow_01
097DD0,TRV_Tent_Panel_01
097DD2,SHO_HallLong02
0980FC,SHO_Cage01
0981B3,murghan_01
098516,Giant_Rat_02
09860B,ERU_Hall_Straight01
0986E1,kobold_02
098915,Kobold_Stick_javelin_01
098988,DET_Rock_CanyonSM_04
098BA4,TRV_Camp_Stage_01
098CF2,GNO_Addon_Bridge
098D93,SHO_RuinedArch01
098DAA,SHO_RuinedArch02
098DC4,SHO_RuinedArch03
098DCD,SHO_RuinedArch04
099086,SHO_Hall02
099126,SHO_Hall4Way02
099192,SHO_HallEnd02
099246,SHO_HallCorner02
0992AA,SHO_Hall3Way02
0994E5,ERU_Hall_Corner01
0994E8,ERU_Hall_4way01
0994E9,ERU_Hall_DeadEnd01
099861,TRV_Moon_Banner_01
099885,TRV_Star_Banner_01
099886,TRV_Sun_Banner_01
099887,TRV_Tower_Banner_01
0998C3,ERU_Room_3x3_Basic01
0998DC,01_iron_head
0998DE,01_iron_hands
0998DF,01_iron_feet
0998E0,01_iron_legs
0998E4,01_iron_torso
099902,GNO_VST_Addon_Sidewalk_R
099903,GNO_VST_Building_Wall_Tower_02
099904,GNO_VST_Building_Wall_Gate_Open_02b
099906,GNO_Building_Wall_Gate_Open_Foot
099AC8,TRV_Camp_Tent_01
099ACF,ERU_glowrune_circle01
099C34,FOR_Well02_SQ01
099C44,balor_proxy
099CC0,SMBL_Crate_01
099D9F,SHO_HallCurve02
099DA7,KLU_Flora_Vine01
099DB2,TRV_Sun_Banner_Small
099DCB,KLU_Flora_Vine02
099DCD,TRV_Moon_Banner_Small
099E87,TRV_Tower_Banner_Small
099ED9,TRV_Star_Banner_Small
099EFB,SHO_Rubble01
099F45,SHO_Rubble02
099F4E,SHO_Rubble03
09A1B0,SHO_Rubble04
09A2E7,SHO_DoorMainJail01
09A328,01_iron_sword_2h
09A332,02_steel_sword_2h
09A336,03_azurite_sword_2h
09A338,TRV_Camp_Tent_02
09A339,04_sylvanite_sword_2h
09A33A,05_Prismere_Sword_2h
09A51F,3_Steel_Feet
09A521,3_Steel_Hands
09A522,3_Steel_Helmet
09A524,3_Steel_Legs
09A528,3_Steel_Torso
09A536,02_chainmail_feet
09A537,02_chainmail_hands
09A538,02_chainmail_head
09A53D,02_chainmail_legs
09A546,02_chainmail_torso
09A598,KLU_Flora_Vine03
09A5A8,GNO_Addon_Bridge_02
09A731,KLU_Flora_FanPalm01
09A73B,KLU_Flora_SwampTreeStump01
09A93F,GNO_Addon_Seawall_S
09A95C,ERU_Hall_3way01
09A9B2,TRV_Camp_Tent_03
09A9B6,TRV_Crystal_Ball
09A9FB,TRV_Camp_Tent_04
09AA5A,GNO_Addon_Seawall_45_01
09AA5C,GNO_Addon_Seawall_45_02
09AA5D,GNO_Addon_Seawall_45_03
09AA5E,GNO_Addon_Seawall_45_04
09AA7A,GNO_Addon_Seawall_90_01
09AA7C,GNO_Addon_Seawall_90_02
09AA7E,GNO_Addon_Seawall_Nub
09AA7F,GNO_Addon_Seawall_Post
09AA9B,TRV_Camp_Stall_01
09AADA,kobold_03
09AB14,ERU_Room_2x2_Basic01
09ABF4,TRV_Juggling_Pin
09AC71,KLU_Flora_GrassLong01
09AC74,KLU_Flora_GrassPalm01
09ACDA,kobold_04
09ACFD,ERU_Room_3x5_Entryway
09AD24,TRV_Camp_Large_Tent_01
09AD25,GNO_Addon_Platform_Round_Tall
09AD81,TRV_Camp_Stall_Wood_01
09AE5C,GNO_Addon_Block_Wall
09AEB8,ERU_Hall_Ramp01
09B049,GNO_Addon_Bridge_03
09B070,TRV_Camp_Large_Tent_02
09B071,GO_Collision_Box
09B072,TRV_Camp_Large_Tent_03
09B076,ERU_Door01
09B1CD,KLU_Flora_GrassShort01
09B1D3,TRV_Camp_Stall_02
09B1D6,TRV_Camp_Stall_03
09B1D7,TRV_Camp_Stall_04
09B2F7,SHO_DoorCapWindow01
09B2F8,GNO_Addon_Bridge_04
09B35A,01_generic_female_peasant_feet
09B35F,01_generic_peasant_female_legs
09B366,TRV_Juggling_Balls
09B368,01_generic_peasant_female_torso
09B42D,GNO_Isles_Stairway_R
09B465,GNO_Isles_Stairway_L
09B4DE,TRV_Camp_Flag_Arch_01
09B508,TRV_Camp_Flags_01
09B509,TRV_Camp_Flags_02
09B510,TRV_Camp_Flag_Pole_01
09B51F,SHO_Torch01
09B59B,KLU_Flora_GrassCattail01
09B645,SHO_Chain01
09B711,ERU_Hall_Entrance01
09B957,TRV_Tarot_Cards
09B9E4,TRV_Tarot_Set
09B9E5,KLU_Flora_SwampTreeStump02
09B9EA,01_iron_hammer
09B9EB,02_steel_hammer
09B9EC,03_azurite_hammer
09B9ED,04_sylvanite_hammer
09B9EE,05_prismere_hammer
09B9F2,KLU_Fog
09BA4D,kobold_lep
09BA5A,KLU_Flora_SwampTreeStump03
09BA66,TRV_Camp_Huge_Tent_01
09BAB1,TRV_Camp_Huge_Tent_02
09BADC,TRV_Camp_Stall_Wood_02
09BADD,TRV_Camp_Stall_Wood_03
09BADE,TRV_Camp_Stall_Wood_04
09BB44,KLU_Flora_GrassFlowerBlue
09BC54,KLU_Flora_FlatPalm01
09BC6D,KLU_Flora_FlatPalm02
09BC9A,KLU_Flora_SwampTreeStump04
09BD0E,FOR_Cart_Overturned
09BE1E,ERU_PillarMedium01
09BE1F,ERU_PillarLarge_broken01
09BE20,ERU_PillarLarge01
09BE21,ERU_WallSmall01
09BE22,ERU_WallSmall02
09BE23,ERU_WallSmallCurve01
09BE24,ERU_WallSmallCurve02
09BE28,ERU_RoomCap01
09BE29,ERU_PillarSmall01
09BE2A,ERU_PillarMedium_broken01
09C0E7,01_iron_f_feet
09C0E8,01_iron_f_hands
09C0E9,01_iron_f_legs
09C0EA,01_iron_f_torso
09C14F,ERU_WallDesign01
09C2D5,ERU_Window01
09C3B7,NCA_HiddenDoor01
09C421,FXMesh-RockDebris_01
09C49B,FOR_Flora_GrassFlower01
09C49F,FOR_Flora_GrassFlower02
09C4CD,NCA_HiddenContainer_01
09C64D,FOR_Rock_Spike05
09C651,FOR_Rock_Spike06
09C656,FOR_Rock_Spike07
09C6DC,DOK_Building_Large_Square
09C6F6,Fateshift_Strings_01
09C76E,FOR_Flora_GrassMushroom01
09C797,DOK_Large_Door
09C849,INT_DOK_Large_Column
09C863,ERU_building01
09C864,ERU_building02
09C865,ERU_building03
09C8CF,ERU_building_ramp01
09C945,INT_DOK_Large_Floor_Raised
09CA77,INT_DOK_Large_Wall_Window
09CBC0,DOK_Building_Wall_Gate_open
09CD60,DOK_Building_Small_Square
09CF2D,Human_Skel_NPC_F
09D115,DOK_Building_Wall_Stack_01
09D117,DOK_Building_Wall_Stack_02
09D11C,DOK_Building_Wall_Stack_03
09D138,DOK_Building_Wall_Stack_Column
09D198,NCA_DoorMineCollapse01
09D26E,GEN_Wooden_Cage_01
09D274,DOK_Building_Wall
09D28A,ERU_CavernGiant01
09D28E,INT_DOK_Large_Banners_01
09D28F,INT_DOK_Large_Wall_Doors
09D290,INT_DOK_Large_Wall_Entrance
09D64F,Fear_Gorta_Warden
09D66A,balor_01
09D68A,NCA_TrapCaveIn01
09D69F,PLN_Flora_TreeSavannaStump_01
09D6A0,PLN_Flora_TreeSavannaStump_02
09D6A1,PLN_Flora_TreeSavannaStump_03
09D6A2,PLN_Flora_TreeSavannaStump_04
09D6B1,GEN_Rock_Chair_01
09D6B2,02_chainmail_f_feet
09D6B3,02_chainmail_f_hands
09D6B7,02_chainmail_f_legs
09D6B8,02_chainmail_f_torso
09D6BF,DOK_Building_Wall_Tower_Square
09D6D5,02_chainmail_f_head
09D6EA,INT_DOK_Large_Drapes_01
09D764,GEN_Stump_Chair_01
09D857,01_iron_f_head
09D99E,GEN_Log_Chair_01
09D9AB,DOK_Building_Buttress
09DA4A,Boggart_Spawn_Pose
09DA4C,Boggart_Fleshreaver_Spawn_Pose
09DA65,NCA_PressurePlate01
09DB3D,INT_DOK_Large_Floor_Lower
09E036,ERU_LoadDoor01
09E056,INT_GEN_snglbed_wood_01
09E143,FOR_Rock_CaveEntrance02
09E157,fear_gorta_skel
09E19C,GEN_Log_Chair_02
09E51F,DOK_Building_Addon_Detail_02
09E562,OBJ_GlowingMagicLight
09E667,GEN_Rock_Chair_02
09E66E,SHO_Room3x3Round01
09E730,TRV_Wagon_Large_01
09E780,01_birch_bow
09E781,02_elm_bow
09E782,03_oak_bow
09E783,04_ash_bow
09E785,05_ebony_bow
09EAAD,03_azurite_dagger
09EB12,DOK_Addon_Sidewalk_C
09EB13,DOK_Addon_Sidewalk_Cap
09EB14,DOK_Addon_Sidewalk_R
09EB15,DOK_Addon_Sidewalk_S
09ECA9,fear_gorta_warden_1h_axe
09ED21,GEN_Chest_Log_01
09EDD3,ALA_Crystal_Spinning01
09EDD4,ALA_Crystal_Spinning02
09EDFB,DOK_Building_Tower_Round
09F0BD,INT_DOK_Large_Wall_Balconies
09F38B,ALA_Crystal_Spinning03
09F38F,ALA_Crystal_BlueArch03
09F3A5,Troll_mesh_02
09F591,DOK_Building_Buttress_02
09F78C,DOK_Building_Addon_Stairs_Wide
09F790,DOK_Building_Addon_Stairs_Curve
09F794,INT_DOK_Large_Hall_Curved
09F79F,INT_DOK_Large_Room
09F915,FHO_Room_5x5_Round01
09FA2A,DEV_TargetPracticeActivity
09FA77,NCA_Hall_4way01
09FAA1,DOK_Building_Large_Tower
09FC33,TRV_Wagon_Medium_01
09FC36,TRV_Wagon_Small_01
09FD3E,ERU_Hall_Waterway01
09FF6E,ALA_Crystal_Spinning04
0A0057,DOK_Building_Round_Hanging
0A0061,NCA_Hall_DeadEndOpen01
0A011F,DOK_Building_Addon_Sky_Bridge
0A028C,GEN_SMBL_Crate_01_Destroyed
0A028D,GEN_SMBL_Crate_02_Destroyed
0A028E,GEN_SMBL_Crate_03_Destroyed
0A028F,GEN_SMBL_Crate_04_Destroyed
0A0291,GEN_SMBL_Crate_05_Destroyed
0A0292,ALA_GrassDry04
0A0293,GEN_SMBL_Crate_06_Destroyed
0A0296,DOK_Building_Large_Tower_02
0A04A2,DOK_Building_Wall_Stack_LG_Radius_01
0A04B6,DOK_Building_Wall_Stack_LG_Radius_02
0A04B7,DOK_Building_Wall_Stack_LG_Radius_03
0A065E,DOK_Building_Wall_Stack_SM_Radius_01
0A065F,DOK_Building_Wall_Stack_SM_Radius_02
0A0660,DOK_Building_Wall_Stack_SM_Radius_03
0A0681,Niskaru_Hunter_Skel
0A07CA,GEN_SMBL_Crate_01
0A07CB,GEN_SMBL_Crate_02
0A07D8,GEN_SMBL_Crate_03
0A07DA,GEN_SMBL_Crate_04
0A07DB,GEN_SMBL_Crate_05
0A07DD,GEN_SMBL_Crate_06
0A08FD,TRG_TripWire01
0A0970,Fear_Gorta_Sentinel
0A0991,ERU_glowrune_eye01
0A09A0,GEN_Shrine_Pedestal
0A09E1,ERU_Hall_EntranceCave01
0A0A05,FOR_Rock_Spike_Broken01
0A0A06,FOR_Rock_Spike_Broken02
0A0A07,FOR_Rock_Spike_Broken03
0A0A08,FOR_Rock_Spike_Broken04
0A0AE5,TRG_Lever01
0A106C,PLN_StandingStone_Column01
0A12CE,PLN_StandingStone_Column02
0A13E7,01_almain_peasant_male_feet
0A13E8,01_almain_peasant_male_hands
0A13E9,01_almain_peasant_male_head
0A13EA,01_almain_peasant_male_legs
0A13EB,01_almain_peasant_male_torso
0A1564,ERU_Cavern_Platform01
0A1565,ERU_Cavern_Platform02
0A1798,ERU_Cavern_Buildingpillar01
0A179E,ERU_Cavern_Bridge01
0A17CD,PLN_StandingStone_Column03
0A1824,PLN_StandingStone_Arch01
0A1969,CONT_Generic_Chest01
0A19B8,ERU_NiskaruStatue01
0A19EF,FXMesh-Fate_Reckon_Shockwave
0A19F4,Troll_mesh_03
0A1A40,ERU_Podium01
0A1A5C,FOR_Flora_Mushroom_Glowing04
0A1A90,FOR_Flora_Mushroom_Glowing05
0A1AF1,fear_gorta_sentinel_1h_axe
0A1AF5,ERU_Pedestal01
0A1BD8,GEN_Bed_Mat_01
0A1BDA,GEN_Bed_Rolls_01
0A1BDE,GEN_Bed_Mat_02
0A1CF2,01_Birch_Staff
0A1F33,PLN_StandingStoneBase_01
0A1F52,GEN_Cooking_Pans_01
0A1F8F,SCA_Magic_Book_01
0A2006,GEN_Cooking_Pans_02
0A2041,ERU_Jellyfish01
0A23F6,01_Iron_Dagger
0A2441,05_scale_feet
0A244A,05_scale_hands
0A244B,05_scale_head
